5.125374145507812784e+00,4.873030395507812251e+00,4.750932006835937749e+00,4.678901367187499716e+00,4.628032531738281108e+00,4.319100341796874964e+00
1.682370750238598305e+02,1.307164398103429050e+02,1.156920600864714856e+02,1.076517378485751237e+02,1.023125692253696855e+02,7.512101464494502068e+01
5.274324561923807053e+00,5.158573307856562096e+00,5.129391353714750856e+00,5.127873021454718128e+00,5.134881605036604846e+00,4.991850681263557910e+00
1.952585469051446410e+02,1.739161537119301215e+02,1.689142777037162375e+02,1.686580043100120463e+02,1.698442099852276499e+02,1.472086077670717259e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
